#username	telescope	instrument	object_name	ra	dec	filter	exp_time	num_exp	airmass	lunarphase	priority	photometric	guiding	non_sidereal	begin	end	binning	dither	cadence	non_sidereal_json
# +
# 005441.0 +004100.0  2000.0 30 5 BVRI :  SA92
# -
rts2	Kuiper	Mont4k	SA101_2x2_I	09:06:38.0	-05:26:22.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	2x2	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA101_3x3_U	09:06:38.0	-05:26:22.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_3x3_B	09:06:38.0	-05:26:22.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_3x3_V	09:06:38.0	-05:26:22.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_3x3_R	09:06:38.0	-05:26:22.0	R	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_3x3_I	09:06:38.0	-05:26:22.0	I	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	3x3	None	Once	'{}'
# +
rts2	Kuiper	Mont4k	SA101_4x4_U	09:06:38.0	-05:26:22.0	U	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_4x4_B	09:06:38.0	-05:26:22.0	B	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
rts2	Kuiper	Mont4k	SA101_4x4_V	09:06:38.0	-05:26:22.0	V	30.0	5	3.0	Any	Routine	False	False	False	2020-01-01 00:00:00.000	2025-12-31 23:59:00.000	4x4	None	Once	'{}'
